Generation,Is_Elite,Modules in Series,Modules in Parallel,Module Design,cell,module_voltage_sensor,module_temperature_sensor,module_pcb,module_bms,module_signal_connector,module,pack_voltage_sensor,pack_current_sensor,pack_pcb,pack_bms,pack_signal_connector,pack_power_connector,pack_busbar,pack_relay,pack_fuse,CC_Summed,CC_Aspect_glider,CC_Aspect_powertrain,CC_Aspect_energy storage,CC_Aspect_energy chain,CC_Aspect_maintenance,CC_Aspect_EOL,CC_Aspect_road,CC_Aspect_direct - non-exhaust,CC_Aspect_direct - exhaust,curb_mass,total_battery_mass,battery_cell_mass,battery_bop_mass,battery_lifetime_replacements,battery_cell_mass_share,battery_cell_mass_share_NMC,TtW_energy,TtW_efficiency,electricity_consumption
0,True,5,13,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.051847773395386654,0.00549080700208726,0.003431773366418063,0.0067085410635890465,0.008353851147980986,0.0017771181860078266,0.00033669338843627614,0.025748989240867198,0.0,0.0,17843.0390625,4319.251953125,3324.0,995.2518310546875,0.41526079177856445,0.7695777416229248,0.7695777416229248,4395.90234375,0.7012653350830078,1.4365694522857666
0,False,4,7,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0.04988782758813473,0.005560476182555305,0.0034753168451634496,0.0046054574704268905,0.008403733469934189,0.0017996668509976828,0.00018580891589402656,0.02585736785316319,0.0,0.0,17562.857421875,4140.27587890625,3324.0,816.2759399414062,0.018056480213999748,0.8028450608253479,0.8028450608253479,4366.74462890625,0.7023669481277466,1.427040696144104
0,False,4,12,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0.04998435088935663,0.005503132596194535,0.00343947690536353,0.00492604890942267,0.008359816287446739,0.0017811074060683863,0.00020620844058777556,0.02576856034427299,0.0,0.0,17793.470703125,4289.27978515625,3324.0,965.2798461914062,0.04699140414595604,0.7749552726745605,0.7749552726745605,4389.18896484375,0.7015088200569153,1.4343754053115845
0,False,3,8,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0.050006465574204365,0.0055697194528971155,0.003481093921095197,0.00468283812618278,0.008406701861685968,0.0018026584665864977,0.00019211838495147154,0.025871335360805332,0.0,0.0,17525.68359375,4118.08447265625,3324.0,794.084716796875,0.04133603349328041,0.8071713447570801,0.8071713447570801,4361.03759765625,0.7025470733642578,1.425175666809082
0,False,4,4,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0.05008064470773385,0.005568156779523307,0.003480117244832016,0.004719621214080667,0.008446127192053085,0.0018021527020840613,0.00019548832703112542,0.025868981248129586,0.0,0.0,17531.96875,4102.357421875,3324.0,778.357666015625,0.0555228665471077,0.8102657794952393,0.8102657794952393,4382.7197265625,0.7026745676994324,1.4322612285614014
0,False,5,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.05008452828265091,0.005509500363108313,0.003443456781707746,0.004994662635581395,0.008363506203758201,0.001783168355284491,0.0002116265867946139,0.025778607356416152,0.0,0.0,17767.86328125,4273.4384765625,3324.0,949.4384155273438,0.0658348873257637,0.7778279781341553,0.7778279781341553,4386.05126953125,0.7016375064849854,1.4333499670028687
0,False,5,13,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0.05009396298227635,0.005490525904927502,0.0034315976797210314,0.005075931707960528,0.008353755514417336,0.00177702720796499,0.00021658117968575914,0.0257485437875992,0.0,0.0,17844.171875,4319.91357421875,3324.0,995.91357421875,0.07066570967435837,0.7694598436355591,0.7694598436355591,4396.0771484375,0.7012600302696228,1.4366265535354614
0,False,4,9,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0.05011714476350897,0.00552704954626236,0.0034544250818733784,0.004948819371787406,0.00838255134132984,0.0017888482075395025,0.0002094012302184102,0.02580604998449807,0.0,0.0,17697.28515625,4225.14306640625,3324.0,901.1432495117188,0.0695732831954956,0.7867189049720764,0.7867189049720764,4382.0810546875,0.702029287815094,1.432052493095398
0,False,2,13,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0.05015328209772858,0.005565227809280618,0.003478286628300408,0.0048359264303462395,0.008404755645789519,0.0018012047309966456,0.00020332290479085647,0.0258645579482243,0.0,0.0,17543.74609375,4129.12353515625,3324.0,805.1233520507812,0.07217366993427277,0.8050134778022766,0.8050134778022766,4363.546875,0.7024574875831604,1.4259957075119019
0,False,3,9,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0.050222533190461965,0.005562893180726602,0.003476827477379768,0.004908656727367776,0.008404047533192528,0.0018004491205992417,0.0002086314038191715,0.025861027747376877,0.0,0.0,17553.134765625,4134.7060546875,3324.0,810.7061767578125,0.08667559921741486,0.8039265275001526,0.8039265275001526,4365.01025390625,0.7024122476577759,1.4264739751815796
