Generation,Is_Elite,Modules in Series,Modules in Parallel,Module Design,cell,module_voltage_sensor,module_temperature_sensor,module_pcb,module_bms,module_signal_connector,module,pack_voltage_sensor,pack_current_sensor,pack_pcb,pack_bms,pack_signal_connector,pack_power_connector,pack_busbar,pack_relay,pack_fuse,CC_Summed,CC_Aspect_glider,CC_Aspect_powertrain,CC_Aspect_energy storage,CC_Aspect_energy chain,CC_Aspect_maintenance,CC_Aspect_EOL,CC_Aspect_road,CC_Aspect_direct - non-exhaust,CC_Aspect_direct - exhaust,curb_mass,total_battery_mass,battery_cell_mass,battery_bop_mass,battery_lifetime_replacements,battery_cell_mass_share,battery_cell_mass_share_NMC,TtW_energy,TtW_efficiency,electricity_consumption
0,False,2,5,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0.10572878902539073,0.006006647166852571,0.00375417525344439,0.05756574224119923,0.008750326054772755,0.0019440715933173958,0.0012861161593534646,0.02642171055645091,0.0,0.0,15768.5234375,3584.63818359375,2748.0,836.6381225585938,3.6044185161590576,0.7666046023368835,0.7666046023368835,4209.10400390625,0.7065140604972839,1.3755240440368652
0,False,5,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,False,4,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.15638408990541836,0.0059651276746622494,0.0037282254272290836,0.10704601785308025,0.008742774820635228,0.0019306336697813503,0.002592644605757427,0.026378665854272766,0.0,0.0,15935.501953125,3720.008056640625,2748.0,972.0081176757812,7.468677043914795,0.7387080788612366,0.7387080788612366,4234.74267578125,0.7054203748703003,1.383902907371521
0,False,4,13,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0.15665901892369782,0.005964945112110157,0.0037281113250026286,0.10731430039377968,0.008742833331418232,0.0019305745827962709,0.0025997838359749204,0.02637847034261594,0.0,0.0,15936.2333984375,3720.55712890625,2748.0,972.55712890625,7.489550590515137,0.7385990619659424,0.7385990619659424,4234.90087890625,0.7054158449172974,1.3839545249938965
0,False,5,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.17002807580077306,0.005971839897515052,0.003732420589726501,0.12033645916570472,0.008742324935185085,0.0019328061033226712,0.002926470165661966,0.026385754943657084,0.0,0.0,15908.5087890625,3698.96337890625,2748.0,950.9632568359375,8.535730361938477,0.7429108619689941,0.7429108619689941,4229.765625,0.7055907249450684,1.3822762966156006
0,False,3,14,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0.17893058429417896,0.005974263379824793,0.003733935274551772,0.12901185669959572,0.008742550236661314,0.0019335904715374838,0.003146083044825584,0.026388305187182312,0.0,0.0,15898.7607421875,3691.184814453125,2748.0,943.184814453125,9.229503631591797,0.7444763779640198,0.7444763779640198,4228.15869140625,0.7056536674499512,1.3817511796951294
0,False,5,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.18415824825290217,0.005976475725304382,0.0037353179981279754,0.13410515760876915,0.008742839747187644,0.0019343065046058497,0.003273528204543218,0.026390622464363935,0.0,0.0,15889.86328125,3684.04443359375,2748.0,936.0444946289062,9.639420509338379,0.7459193468093872,0.7459193468093872,4226.7333984375,0.7057114839553833,1.3812854290008545
0,False,2,3,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0.18558430691856065,0.006000137567096241,0.0037501067310830452,0.13538430582219768,0.008844728082196569,0.0019419647394239316,0.00324797250770153,0.026415091468861642,0.0,0.0,15794.703125,3567.021484375,2748.0,819.0216064453125,9.866068840026855,0.7703906297683716,0.7703906297683716,4259.12890625,0.7064803838729858,1.3918721675872803
0,False,1,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.18650808479580572,0.005999288968759233,0.003749576354187514,0.1362822770094109,0.00885008561797766,0.0019416900877130374,0.0032709415784397244,0.026414225179317647,0.0,0.0,15798.1162109375,3567.547607421875,2748.0,819.5476684570312,9.938918113708496,0.7702770233154297,0.7702770233154297,4262.31201171875,0.7064762115478516,1.3929122686386108
0,False,4,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0.19677782187638396,0.005980024374353871,0.003737535916057011,0.14640381912421718,0.008743425584869706,0.0019354550368269258,0.003583231270581578,0.026394330569477695,0.0,0.0,15875.58984375,3672.525634765625,2748.0,924.525634765625,10.62590217590332,0.7482588887214661,0.7482588887214661,4224.50830078125,0.7058046460151672,1.3805582523345947
0,False,5,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0.2423894123612399,0.006005768443957859,0.0037536260485961062,0.19080823888139542,0.008813193209663152,0.0019437871916919039,0.004643978437375811,0.026420820148559628,0.0,0.0,15772.05859375,3561.868896484375,2748.0,813.8689575195312,14.31064224243164,0.7715050578117371,0.7715050578117371,4239.96435546875,0.7065218091011047,1.3856092691421509
0,False,3,8,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0.2628217653712484,0.005991656252072287,0.0037448058798602037,0.2107889193662157,0.008746016925827122,0.0019392197332409426,0.005204754985371794,0.02640639222866036,0.0,0.0,15828.8125,3634.39697265625,2748.0,886.3970336914062,15.790688514709473,0.7561089396476746,0.7561089396476746,4217.55712890625,0.7061131596565247,1.3782864809036255
0,False,4,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.3039171373901048,0.00599571007253217,0.0037473395316678843,0.25086150185503653,0.0087470957778723,0.0019405317658910302,0.00621439547778071,0.026410562909324132,0.0,0.0,15812.51171875,3621.003662109375,2748.0,873.0037231445312,19.004745483398438,0.7589055895805359,0.7589055895805359,4215.22509765625,0.7062215209007263,1.377524495124817
0,False,4,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0.344246639793692,0.006009236866383377,0.0037557938246076932,0.2901679391321265,0.00879848924347962,0.0019449097582958299,0.007145938088919919,0.026424332879879053,0.0,0.0,15758.109375,3556.74755859375,2748.0,808.74755859375,22.285892486572266,0.7726159691810608,0.7726159691810608,4230.447265625,0.7065629959106445,1.382499098777771
0,False,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.3647350892066025,0.0059998749238841876,0.0037499425781671535,0.3101719477149697,0.008748273167957461,0.0019418797340634458,0.007708349255752367,0.026414821831808214,0.0,0.0,15795.759765625,3607.191162109375,2748.0,859.191162109375,23.762676239013672,0.7618115544319153,0.7618115544319153,4212.8662109375,0.706332802772522,1.376753568649292
0,False,2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0.4063826565215714,0.006001990222869528,0.0037512646473488133,0.3507898419957717,0.00874889775907583,0.0019425643577069762,0.0087311168413293,0.02641698069746928,0.0,0.0,15787.25390625,3600.16015625,2748.0,852.1600952148438,27.021770477294922,0.7632994055747986,0.7632994055747986,4211.68212890625,0.706389307975769,1.3763666152954102
0,False,1,14,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0.4070991312390968,0.006001674613523003,0.003751067390415691,0.3514882578949962,0.008748805198275424,0.0019424622096786133,0.008750204575651689,0.02641665935655614,0.0,0.0,15788.5234375,3601.210205078125,2748.0,853.210205078125,27.075111389160156,0.7630767822265625,0.7630767822265625,4211.85888671875,0.7063808441162109,1.3764244318008423
0,False,1,13,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0.43468158151935815,0.006002894867011253,0.003751830053066129,0.3783895834703778,0.008749169809666958,0.001942857148831398,0.00942734770421114,0.026417898466193454,0.0,0.0,15783.6142578125,3597.1474609375,2748.0,849.1474609375,29.234071731567383,0.7639386653900146,0.7639386653900146,4211.17822265625,0.7064135074615479,1.3762019872665405
0,False,4,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.462411072025039,0.006004395838790779,0.003752768165619487,0.40543556659316304,0.00874962757181205,0.0019433429434049583,0.01010594547759528,0.026419425434653417,0.0,0.0,15777.578125,3592.148193359375,2748.0,844.1481323242188,31.408592224121094,0.7650018334388733,0.7650018334388733,4210.345703125,0.7064537405967712,1.3759299516677856
0,False,1,12,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.46412872201352234,0.006003976130079521,0.0037525058462233763,0.40711003309129357,0.008749498820912815,0.0019432071032664652,0.010150498068453886,0.0264190029532927,0.0,0.0,15779.267578125,3593.5478515625,2748.0,845.5479736328125,31.53864097595215,0.7647038698196411,0.7647038698196411,4210.578125,0.7064424157142639,1.3760058879852295
0,False,2,5,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.5436852356752603,0.0060066539319869215,0.0037541794816767556,0.4847063900926707,0.008750329084941463,0.0019440737828759214,0.012101889425379585,0.02642171987572898,0.0,0.0,15768.498046875,3584.6171875,2748.0,836.6171264648438,37.76949691772461,0.7666090726852417,0.7666090726852417,4209.1005859375,0.7065142393112183,1.3755229711532593
0,False,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.5953153950202458,0.0059991895824897295,0.0037495142374253444,0.5350237822018212,0.008819837567202417,0.0019416579210120577,0.013367290554632715,0.026414122955662287,0.0,0.0,15798.5146484375,3580.096923828125,2748.0,832.0968017578125,41.87327575683594,0.7675769925117493,0.7675769925117493,4247.81396484375,0.6958493590354919,1.3881745338439941
0,False,1,9,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0.598076070508291,0.006007662722546628,0.0037548099792655038,0.5377573019764236,0.008750649578374124,0.0019444002813394162,0.013438505462623066,0.02642274050771864,0.0,0.0,15764.44140625,3581.2490234375,2748.0,833.2490234375,42.024925231933594,0.7673300504684448,0.7673300504684448,4208.5478515625,0.7065412998199463,1.3753423690795898
0,False,1,7,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0.7482499891268468,0.006004983406643709,0.0037531353975596886,0.6842120884976006,0.008793383532231056,0.0019435331117202096,0.017122842292317766,0.02642002288877384,0.0,0.0,15775.21484375,3572.39794921875,2748.0,824.3980102539062,53.831729888916016,0.7692312002182007,0.7692312002182007,4230.9873046875,0.6936435699462891,1.3826755285263062
0,False,1,3,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,False,2,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0.8612193596515682,0.005999992742294351,0.003750016215080984,0.794374878472462,0.008845631158124336,0.0019419178663888522,0.019891976402741193,0.026414946794476403,0.0,0.0,15795.2890625,3567.118408203125,2748.0,819.1182861328125,62.757972717285156,0.7703697681427002,0.7703697681427002,4259.6669921875,0.7064796686172485,1.3920478820800781
0,False,2,3,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0.8612796292844134,0.006000171319643598,0.003750127826541878,0.7944345847025451,0.008844505884505855,0.001941975663549604,0.019893140493302583,0.026415123394324735,0.0,0.0,15794.5654296875,3567.00244140625,2748.0,819.0023193359375,62.76185607910156,0.7703948020935059,0.7703948020935059,4258.998046875,0.7064805626869202,1.3918293714523315
0,False,5,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1.0218984532996367,0.006005714954085772,0.0037535926172410556,0.9511285031870688,0.00881340814918865,0.0019437698795145835,0.023832698677505045,0.026420765835032826,0.0,0.0,15772.2724609375,3561.95166015625,2748.0,813.9515991210938,75.31932830810547,0.7714871764183044,0.7714871764183044,4240.10546875,0.706521213054657,1.385655403137207
0,False,1,4,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1.2616639449810099,0.0060089961991214545,0.0037556434067366373,1.1850167082873158,0.00879939696949465,0.0019448318655256457,0.02971427870490255,0.02642408954791319,0.0,0.0,15759.078125,3557.1494140625,2748.0,809.1494750976562,94.09593200683594,0.7725287079811096,0.7725287079811096,4231.05322265625,0.7065597772598267,1.3826971054077148
1,True,5,13,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0.0614002469249883,0.005953762213823998,0.0037211219748974045,0.014487197608598314,0.008738833763005067,0.001926955200088218,0.00020583420037360416,0.02636654196420169,0.0,0.0,15981.2060546875,3757.523681640625,2748.0,1009.5238037109375,0.14268511533737183,0.7313327193260193,0.7313327193260193,4240.91455078125,0.7052925229072571,1.3859196901321411
1,False,5,11,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0.06206243430286136,0.005961985034724875,0.0037262612663993143,0.015104277116817087,0.00874487617356299,0.0019296165437773477,0.00022008878224426517,0.026375329385335478,0.0,0.0,15948.1416015625,3729.03466796875,2748.0,981.0345458984375,0.1941535323858261,0.7369199395179749,0.7369199395179749,4237.99365234375,0.7053472399711609,1.384965181350708
1,False,5,13,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0.06223621886220032,0.005953765234973403,0.0037211238631262313,0.015302021997761263,0.008738834439061316,0.001926956177893402,0.0002269733823591161,0.026366543767025595,0.0,0.0,15981.1953125,3757.515625,2748.0,1009.515625,0.20695555210113525,0.7313342690467834,0.7313342690467834,4240.91259765625,0.7052926421165466,1.3859190940856934
1,False,4,15,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0.06232457619575048,0.005958129765633087,0.0037238517098833884,0.015375861993300679,0.008739134113233937,0.0019283687729465088,0.00022801253090978902,0.02637121730984309,0.0,0.0,15963.6455078125,3743.645263671875,2748.0,995.6453857421875,0.2140885442495346,0.7340438961982727,0.7340438961982727,4237.951171875,0.7054041624069214,1.3849513530731201
1,False,5,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.06297251585175179,0.005971823484140137,0.003732410331310413,0.0159670195601474,0.008742323525654861,0.0019328007910785795,0.00024039767798789553,0.026385740481432496,0.0,0.0,15908.5732421875,3699.014892578125,2748.0,951.014892578125,0.26525720953941345,0.7429004907608032,0.7429004907608032,4229.7763671875,0.7055903077125549,1.382279872894287
1,False,5,10,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0.06299890261129698,0.005966961197925751,0.003729371385610065,0.016005937126348877,0.008742383245999089,0.0019312270957631411,0.00024241514027567926,0.026380607419374386,0.0,0.0,15928.126953125,3714.37841796875,2748.0,966.3782958984375,0.266815721988678,0.7398276925086975,0.7398276925086975,4233.251953125,0.7054659128189087,1.383415699005127
1,False,4,9,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0.06318943070683392,0.005980030470078761,0.0037375397259061492,0.01615517108050498,0.008743425437660978,0.0019354570097288243,0.00024346985670562618,0.026394337126248592,0.0,0.0,15875.5654296875,3672.506591796875,2748.0,924.5066528320312,0.28288131952285767,0.7482627630233765,0.7482627630233765,4224.50390625,0.7058048248291016,1.3805568218231201
1,False,3,11,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0.06468841282696786,0.005982777248453077,0.003739256471889908,0.017608779237085145,0.008743957174757663,0.0019363460138041948,0.000280095762280944,0.026397200918696923,0.0,0.0,15864.521484375,3663.551513671875,2748.0,915.551513671875,0.39932358264923096,0.7500917911529541,0.7500917911529541,4222.8212890625,0.7058773040771484,1.3800069093704224
1,False,5,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.06505648578901307,0.005981168759706303,0.0037382511608601704,0.017972284218385245,0.008743639136127282,0.001935825421001936,0.00028979076336374505,0.026395526329568392,0.0,0.0,15870.9892578125,3668.800048828125,2748.0,920.8001098632812,0.427604615688324,0.7490187287330627,0.7490187287330627,4223.80322265625,0.7058348059654236,1.380327820777893
1,False,2,15,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0.06547181177123484,0.005985512505384167,0.003740966016931804,0.01836473327005881,0.00874454218083294,0.0019372312889256473,0.00029878329340461045,0.026400043215696858,0.0,0.0,15853.521484375,3654.601318359375,2748.0,906.6013793945312,0.46045705676078796,0.7519288063049316,0.7519288063049316,4221.173828125,0.7059497833251953,1.379468560218811
1,False,2,14,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0.06623322568380008,0.00598743435691155,0.003742167180783197,0.01910161877031929,0.008744980108939301,0.0019378533026476411,0.0003171396013499936,0.026402032362849114,0.0,0.0,15845.791015625,3648.2939453125,2748.0,900.2938232421875,0.5198383331298828,0.7532287836074829,0.7532287836074829,4220.0302734375,0.7060007452964783,1.3790948390960693
1,False,5,6,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.0663173627719347,0.00594495592375369,0.003715618013146655,0.019303922491396952,0.008738786062121981,0.0019241050146365612,0.0003329242477243718,0.02635705101915449,0.0,0.0,16016.625,3785.206787109375,2748.0,1037.2066650390625,0.5193741321563721,0.7259841561317444,0.7259841561317444,4247.17333984375,0.7050689458847046,1.3879650831222534
1,False,5,5,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0.06700924860640003,0.005990769062400413,0.0037442513832469113,0.01984867535882405,0.008745793628177673,0.0019389325913144958,0.0003353448971486089,0.02640548168528788,0.0,0.0,15832.3837890625,3637.324951171875,2748.0,889.324951171875,0.5806943774223328,0.7555002570152283,0.7555002570152283,4218.07373046875,0.7060894966125488,1.378455400466919
1,False,3,9,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0.06723650544332002,0.005988677558772422,0.0037429441862458913,0.020076318089419374,0.008745276163310391,0.0019382556691185434,0.00034171430960791126,0.026403319466845494,0.0,0.0,15840.79296875,3644.209228515625,2748.0,896.209228515625,0.5979235172271729,0.7540730834007263,0.7540730834007263,4219.29736328125,0.7060337066650391,1.3788552284240723
