Generation,Is_Elite,Modules in Series,Modules in Parallel,Module Design,cell,module_voltage_sensor,module_temperature_sensor,module_pcb,module_bms,module_signal_connector,module,pack_voltage_sensor,pack_current_sensor,pack_pcb,pack_bms,pack_signal_connector,pack_power_connector,pack_busbar,pack_relay,pack_fuse,CC_Summed,CC_Aspect_glider,CC_Aspect_powertrain,CC_Aspect_energy storage,CC_Aspect_energy chain,CC_Aspect_maintenance,CC_Aspect_EOL,CC_Aspect_road,CC_Aspect_direct - non-exhaust,CC_Aspect_direct - exhaust,curb_mass,total_battery_mass,battery_cell_mass,battery_bop_mass,battery_lifetime_replacements,battery_cell_mass_share,battery_cell_mass_share_NMC,TtW_energy,TtW_efficiency,electricity_consumption
0,False,2,10,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0.12845602772585285,0.005995567912359303,0.0037472506810681773,0.023954632350856726,0.06596909074897271,0.0019404857552721116,0.0004385856020831269,0.026410414675240697,0.0,0.0,15813.08203125,3621.472412109375,2748.0,873.4724731445312,0.9101688265800476,0.758807361125946,0.758807361125946,4215.30615234375,0.7062177062034607,1.3775509595870972
0,False,3,6,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0.13068304006961856,0.005997771539678239,0.0037486279557638214,0.02611619357424357,0.0659737203585693,0.001941198966678409,0.0004928522674708909,0.026412675407214325,0.0,0.0,15804.220703125,3614.1728515625,2748.0,866.1727905273438,1.083789587020874,0.7603399753570557,0.7603399753570557,4214.05322265625,0.7062766551971436,1.3771414756774902
0,False,4,4,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0.13440352205835382,0.005999993355944017,0.0037500165986141475,0.02973412485049355,0.06597853556697128,0.001941918064998634,0.0005839899584540115,0.026414943662878183,0.0,0.0,15795.28515625,3606.799072265625,2748.0,858.7990112304688,1.3739105463027954,0.7618944048881531,0.7618944048881531,4212.80029296875,0.7063359022140503,1.3767319917678833
0,False,4,4,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0.13457273429994093,0.006000000106098623,0.003750020817484122,0.02989911779858056,0.06597854695165994,0.001941920249708915,0.0005881783287864232,0.02641495004762232,0.0,0.0,15795.255859375,3606.774169921875,2748.0,858.774169921875,1.3870881795883179,0.7618996500968933,0.7618996500968933,4212.7958984375,0.7063361406326294,1.3767306804656982
0,False,1,13,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0.14393863939403484,0.006002800889245957,0.0037517713166377946,0.03902015551367854,0.06598481393057164,0.0019428267326110278,0.000818465152562196,0.026417805858727692,0.0,0.0,15783.9921875,3597.4609375,2748.0,849.4609375,2.1177055835723877,0.7638720870018005,0.7638720870018005,4211.23046875,0.7064110040664673,1.3762190341949463
0,False,1,13,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0.14413181931625493,0.006002800889245957,0.0037517713166377946,0.03920855597349567,0.06598481393057164,0.0019428267326110278,0.0008232446149651421,0.026417805858727692,0.0,0.0,15783.9921875,3597.4609375,2748.0,849.4608764648438,2.132758855819702,0.7638720870018005,0.7638720870018005,4211.23046875,0.7064110040664673,1.3762190341949463
0,False,1,13,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0.1442568504259788,0.006002832214840774,0.0037517908952428955,0.03933033803029257,0.06598489535026528,0.0019428368712453333,0.0008263183912149863,0.026417838672876975,0.0,0.0,15783.869140625,3597.358642578125,2748.0,849.3587036132812,2.1425156593322754,0.7638937830924988,0.7638937830924988,4211.21337890625,0.7064117789268494,1.376213550567627
0,False,4,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.1493065561945527,0.006004401369751159,0.0037527716224888532,0.04424793197093358,0.0659884970394649,0.0019433447335189204,0.0009501742811244524,0.026419435177270814,0.0,0.0,15777.5576171875,3592.130859375,2748.0,844.130859375,2.5369741916656494,0.7650055289268494,0.7650055289268494,4210.3427734375,0.7064538598060608,1.3759289979934692
0,False,1,11,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0.15448266409666384,0.006005178878342548,0.0037532575680475073,0.049292543966765315,0.0659903061581869,0.0019435963767941275,0.0010775579662568528,0.026420223182270584,0.0,0.0,15774.4296875,3589.5380859375,2748.0,841.5380859375,2.9410698413848877,0.765558123588562,0.765558123588562,4209.9130859375,0.7064747214317322,1.3757885694503784
0,False,2,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0.16221107620073988,0.006006722199195385,0.0037542221489181497,0.05682304877995185,0.06599394508319834,0.0019440958777879485,0.0012672555353531033,0.026421786576335114,0.0,0.0,15768.22265625,3584.38818359375,2748.0,836.3883056640625,3.5451085567474365,0.7666580080986023,0.7666580080986023,4209.0634765625,0.7065160870552063,1.3755109310150146
0,False,3,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0.17345665548653574,0.005997599849897995,0.0037485206490573747,0.06721832828607929,0.0666088614845316,0.001941143398702571,0.0015297052342955078,0.026412496583971393,0.0,0.0,15804.91015625,3580.253173828125,2748.0,832.2532348632812,4.387748718261719,0.7675434947013855,0.7675434947013855,4254.74462890625,0.6943236589431763,1.3904392719268799
0,False,3,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0.17376540921130865,0.006007920510578702,0.0037549710976771166,0.06808680950222,0.06599680214195561,0.0019444837153045434,0.0015514211533419861,0.02642300109023069,0.0,0.0,15763.404296875,3580.386962890625,2748.0,832.3868408203125,4.447887897491455,0.7675148248672485,0.7675148248672485,4208.40625,0.706548273563385,1.3752961158752441
0,False,5,14,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.19032370047759137,0.005949182657748612,0.0037182597365117624,0.08443798508934976,0.06590613399855445,0.0019254730113348495,0.0020250488553555054,0.026361617128736428,0.0,0.0,15999.6259765625,3771.9765625,2748.0,1023.9765625,5.652670860290527,0.7285305261611938,0.7285305261611938,4244.1181640625,0.7051759958267212,1.3869667053222656
0,False,1,13,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,False,4,12,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0.22156985278122882,0.005968882691688536,0.0037305723258573473,0.11483432127157114,0.06593278830555668,0.0019318489936934176,0.002788801111605235,0.026382638081256463,0.0,0.0,15920.3984375,3708.3583984375,2748.0,960.3583374023438,8.09300422668457,0.7410287261009216,0.7410287261009216,4231.8212890625,0.705514669418335,1.3829481601715088
0,False,3,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.23658294415846345,0.005974349165166561,0.003733988890687068,0.12945994549160153,0.06593517645581753,0.0019336182362523775,0.0031574722310053743,0.026388393687933,0.0,0.0,15898.416015625,3690.908447265625,2748.0,942.9085693359375,9.2652587890625,0.7445321083068848,0.7445321083068848,4228.1025390625,0.7056559324264526,1.3817328214645386
0,False,5,8,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0.24078335246222848,0.005976501297055899,0.0037353339805611145,0.1335500094679672,0.06593731522106912,0.0019343147809893855,0.0032592294870071124,0.026390648227578695,0.0,0.0,15889.759765625,3683.960693359375,2748.0,935.9605712890625,9.59544849395752,0.7459363341331482,0.7459363341331482,4226.71728515625,0.7057121396064758,1.3812800645828247
0,False,1,6,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0.24297772142398147,0.005999188969004465,0.003749513853994932,0.1348866696524698,0.06675084235427872,0.0019416577224554848,0.003235725701056509,0.026414123170721577,0.0,0.0,15798.5185546875,3567.611328125,2748.0,819.6112670898438,9.826985359191895,0.7702633142471313,0.7702633142471313,4262.68408203125,0.7064756751060486,1.3930339813232422
0,False,2,3,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0.24364383569853415,0.005999992742294351,0.003750016215080984,0.1355719201633884,0.0667122707318768,0.0019419178663888522,0.003252771185028365,0.026414946794476403,0.0,0.0,15795.2890625,3567.1328125,2748.0,819.1328735351562,9.881227493286133,0.7703666090965271,0.7703666090965271,4259.650390625,0.706479549407959,1.3920425176620483
0,False,1,6,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0.24372785589632845,0.005999406764157714,0.0037496499767189634,0.13562782006333987,0.06674053267670664,0.0019417282125906354,0.0032543710010574855,0.026414347201757175,0.0,0.0,15797.6435546875,3567.47412109375,2748.0,819.4741821289062,9.886280059814453,0.7702928781509399,0.7702928781509399,4261.87109375,0.7064768075942993,1.3927682638168335
0,False,3,2,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0.2442053277050799,0.00600006515382138,0.0037500614725358137,0.1361226186215067,0.0667089738807939,0.001941941302623546,0.0032666496013172125,0.026415017672481386,0.0,0.0,15794.9951171875,3567.076904296875,2748.0,819.0767822265625,9.92537784576416,0.7703787088394165,0.7703787088394165,4259.38818359375,0.7064799666404724,1.3919569253921509
0,False,3,12,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0.2549052959954887,0.005980045709445356,0.0037375492505629772,0.1473097228173959,0.06594173775386171,0.001935461942001168,0.0036064235505384144,0.02639435497168321,0.0,0.0,15875.505859375,3672.458251953125,2748.0,924.4583129882812,10.697901725769043,0.7482725977897644,0.7482725977897644,4224.4951171875,0.705805242061615,1.380553960800171
0,False,5,7,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.2575494280195179,0.005981161442052915,0.003738246587301494,0.14988491878790863,0.06594330001652285,0.001935823052618762,0.0036704608375969843,0.026395517295516247,0.0,0.0,15871.017578125,3668.82275390625,2748.0,920.82275390625,10.905889511108398,0.7490140795707703,0.7490140795707703,4223.8076171875,0.7058346271514893,1.3803291320800781
0,False,2,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.3061174933099067,0.00598952804967206,0.0037434757459996124,0.1972207333549046,0.06595722362932457,0.0019385309333637092,0.004863803169404632,0.026404198427237482,0.0,0.0,15837.3720703125,3641.41064453125,2748.0,893.41064453125,14.700873374938965,0.7546526193618774,0.7546526193618774,4218.7978515625,0.7060564160346985,1.3786920309066772
0,False,2,13,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0.3062682167263955,0.005989404527014616,0.0037433985439115033,0.19736799335927319,0.06595700396794038,0.0019384909548394516,0.0048678551457596265,0.026404070227656704,0.0,0.0,15837.8662109375,3641.814453125,2748.0,893.8143920898438,14.712080001831055,0.7545689344406128,0.7545689344406128,4218.87060546875,0.7060531377792358,1.3787158727645874
0,False,3,7,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0.34968175517082917,0.005994668537870764,0.003746688568902328,0.23969038951549665,0.06596724311810638,0.001940194669688698,0.00593307851263508,0.02640949224812929,0.0,0.0,15816.69921875,3624.44921875,2748.0,876.4492797851562,18.108488082885742,0.7581841349601746,0.7581841349601746,4215.8203125,0.7061936259269714,1.3777190446853638
0,False,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0.4009035306505939,0.0060092079360511905,0.0037557757430500206,0.2892875510120136,0.0663580151358281,0.0019449003948963448,0.007123778368391755,0.026424302060362864,0.0,0.0,15758.2275390625,3556.78564453125,2748.0,808.7857055664062,22.215234756469727,0.772607684135437,0.772607684135437,4230.533203125,0.7065626382827759,1.3825271129608154
0,False,1,15,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.44332666655259445,0.006000586200153249,0.003750387128295286,0.3310035187984484,0.06597984397916182,0.0019421099410243793,0.00823467366385931,0.026415546841651986,0.0,0.0,15792.8984375,3604.826416015625,2748.0,856.8263549804688,25.430959701538086,0.7623113393783569,0.7623113393783569,4212.46728515625,0.7063517570495605,1.376623272895813
0,False,3,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,False,1,13,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0.4916947704182554,0.006002800889245957,0.0037517713166377946,0.3781724726468547,0.06598481393057164,0.0019428267326110278,0.009422279043606535,0.026417805858727692,0.0,0.0,15783.9931640625,3597.461181640625,2748.0,849.4613037109375,29.215932846069336,0.7638720273971558,0.7638720273971558,4211.23046875,0.7064110040664673,1.3762190341949463
0,False,2,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0.601109039788547,0.006006666232270235,0.003754187169396368,0.4848823000102286,0.06599380489782006,0.0019440777639040583,0.012106270611160508,0.0264217331037672,0.0,0.0,15768.44921875,3584.57666015625,2748.0,836.5765380859375,37.78369903564453,0.7666177749633789,0.7666177749633789,4209.09375,0.7065145373344421,1.3755208253860474
0,False,1,3,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0.6204532899041842,0.006012035807593142,0.003757543172544015,0.5035045319458873,0.06629042699252256,0.0019458156450486424,0.012515779060179904,0.02642715728040868,0.0,0.0,15746.8564453125,3551.36474609375,2748.0,803.36474609375,39.41643142700195,0.7737870216369629,0.7737870216369629,4224.236328125,0.7066062688827515,1.3804693222045898
0,False,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0.6208653481992128,0.006012103581060543,0.003757585531195537,0.5039078956442749,0.0662890275873078,0.0019458375801597108,0.01252567395840357,0.026427224316810823,0.0,0.0,15746.58203125,3551.221923828125,2748.0,803.221923828125,39.449127197265625,0.7738181352615356,0.7738181352615356,4224.099609375,0.7066074013710022,1.3804246187210083
0,False,2,4,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0.7196594050249336,0.0060051960902966885,0.003753268325578373,0.6002880688385805,0.06623954028613022,0.0019436019475010762,0.015009489011794466,0.02642024052505232,0.0,0.0,15774.361328125,3575.9775390625,2748.0,827.9774780273438,47.08147048950195,0.7684612274169922,0.7684612274169922,4225.80126953125,0.7039468884468079,1.3809807300567627
0,False,4,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.7204387137535088,0.0060051561341259085,0.003753243352833446,0.6010466517456448,0.06624110082132095,0.0019435890155517816,0.01502877075079679,0.026420201933235188,0.0,0.0,15774.5224609375,3576.022216796875,2748.0,828.0220947265625,47.14226150512695,0.7684516310691833,0.7684516310691833,4225.9287109375,0.7039083242416382,1.3810224533081055
0,False,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.9194504169600368,0.006000373842902473,0.0037502544042791073,0.7947474286050477,0.06669428886292378,0.0019420412108846858,0.019900694661897714,0.026415335372101462,0.0,0.0,15793.755859375,3566.88671875,2748.0,818.8866577148438,62.785797119140625,0.7704197764396667,0.7704197764396667,4258.2314453125,0.7064815759658813,1.3915789127349854
0,False,1,5,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1.080160648095937,0.006005312273567903,0.0037533409405247054,0.9517045421649565,0.06648450810264843,0.0019436395506082526,0.023848944553021938,0.02642036051060927,0.0,0.0,15773.89453125,3562.432373046875,2748.0,814.4324340820312,75.36575317382812,0.7713830471038818,0.7713830471038818,4241.34716796875,0.7065173387527466,1.3860610723495483
0,False,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1.251511885815258,0.006015194441968866,0.00375951732995307,1.1191254152995336,0.06623638768869096,0.0019468379477065056,0.027998199018733627,0.026430334088671376,0.0,0.0,15734.1533203125,3544.13525390625,2748.0,796.1351928710938,88.87242126464844,0.7753654718399048,0.7753654718399048,4218.576171875,0.7066643834114075,1.37861967086792
1,True,5,12,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0.11896347316582032,0.005958233242334424,0.0037239163831796008,0.014857623930670813,0.06590939721028925,0.001928402263529533,0.00021457238417550882,0.02637132775164117,0.0,0.0,15963.2265625,3743.3134765625,2748.0,995.3134765625,0.1731986701488495,0.7341089844703674,0.7341089844703674,4237.88134765625,0.7054068446159363,1.3849284648895264
1,False,5,13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0.11919054808510202,0.005953683665015648,0.0037210728816205224,0.015093754984809124,0.06590706308610386,0.0019269297775017468,0.000221586221710633,0.026366457468340477,0.0,0.0,15981.5244140625,3757.77490234375,2748.0,1009.7748413085938,0.19050438702106476,0.7312838435173035,0.7312838435173035,4240.96923828125,0.7052904963493347,1.3859376907348633
1,False,4,13,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0.11923578719625635,0.00596501728666719,0.0037281564343503914,0.015077558586781226,0.0659370617117674,0.001930597942334827,0.0002188463840806749,0.02637854885027464,0.0,0.0,15935.9462890625,3720.341064453125,2748.0,972.3411254882812,0.19279326498508453,0.7386419177055359,0.7386419177055359,4234.83837890625,0.7054176330566406,1.3839340209960938
1,False,5,11,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.11995604893131073,0.005962186806168638,0.0037263873742494984,0.01577403556836435,0.06595085467606557,0.0019296818477849357,0.00023736173404077682,0.02637554092463698,0.0,0.0,15947.3291015625,3728.498291015625,2748.0,980.498291015625,0.24715040624141693,0.7370259761810303,0.7370259761810303,4237.73486328125,0.7053515911102295,1.3848806619644165
1,False,3,15,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0.11996566012311757,0.005971415610359024,0.003732155408786574,0.015775356375673642,0.06593320249026892,0.0019326687813551022,0.00023555013514189218,0.026385311321532438,0.0,0.0,15910.2158203125,3700.319580078125,2748.0,952.319580078125,0.24994054436683655,0.7426385283470154,0.7426385283470154,4230.052734375,0.7055797576904297,1.3823702335357666
1,False,5,10,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.11998214011434474,0.005967029779724236,0.0037294142494713103,0.01580283077199365,0.06593377461037774,0.0019312492924932884,0.00023716282871720653,0.026380678581567313,0.0,0.0,15927.8515625,3714.1650390625,2748.0,966.1649780273438,0.25076115131378174,0.7398701906204224,0.7398701906204224,4233.19873046875,0.7054676413536072,1.3833982944488525
1,False,4,9,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0.12082239462970269,0.0059800731405009605,0.0037375663950676005,0.016578805661414644,0.06594177261607137,0.0019354708201547355,0.0002543229724742399,0.026394383024019134,0.0,0.0,15875.39453125,3672.368408203125,2748.0,924.368408203125,0.31653666496276855,0.7482909560203552,0.7482909560203552,4224.47802734375,0.7058059573173523,1.380548357963562
1,False,3,12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0.12139043468422359,0.00597991038658743,0.003737464673308755,0.01713330544965271,0.06594154375535827,0.0019354181443022663,0.00026857821034278757,0.026394214064671375,0.0,0.0,15876.05078125,3672.8994140625,2748.0,924.8994140625,0.3605116605758667,0.7481827735900879,0.7481827735900879,4224.57861328125,0.7058016061782837,1.3805811405181885
1,False,3,10,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0.12190776210805904,0.005985709765156318,0.0037410893049716273,0.017613433342464697,0.06595046694806152,0.0019372951327155173,0.00027952066388059276,0.026400246950808774,0.0,0.0,15852.728515625,3653.9541015625,2748.0,905.9541625976562,0.40078362822532654,0.7520619630813599,0.7520619630813599,4221.056640625,0.705954909324646,1.3794301748275757
1,False,3,10,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0.12201952553875223,0.005985668846425837,0.003741063730623558,0.017722590570909958,0.06595039226311655,0.0019372818892305324,0.00028232209927298485,0.026400206139172808,0.0,0.0,15852.892578125,3654.088623046875,2748.0,906.0886840820312,0.40944942831993103,0.7520343065261841,0.7520343065261841,4221.08056640625,0.70595383644104,1.379438042640686
1,False,3,8,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0.1255489179317218,0.005991547939666645,0.0037447381842320754,0.02113808471228658,0.06596105697555639,0.0019391846775659272,0.0003680235939330504,0.026406281848481126,0.0,0.0,15829.2509765625,3634.756591796875,2748.0,886.7567138671875,0.6837339997291565,0.7560340762138367,0.7560340762138367,4217.62060546875,0.7061102390289307,1.3783073425292969
1,False,2,12,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0.12616986591575616,0.005991432900270054,0.0037446662842113396,0.021744114932856592,0.065960828785272,0.0019391474446776268,0.00038351337438181704,0.02640616219408673,0.0,0.0,15829.7109375,3635.1337890625,2748.0,887.1339111328125,0.7319534420967102,0.7559556365013123,0.7559556365013123,4217.68701171875,0.7061071991920471,1.3783290386199951
1,False,3,7,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0.12787350189801922,0.005994612795336337,0.0037466537296255236,0.023390957386212507,0.06596713200165548,0.0019401766284296211,0.00042453327355399374,0.026409436083205756,0.0,0.0,15816.923828125,3624.633056640625,2748.0,876.633056640625,0.8647351264953613,0.7581456899642944,0.7581456899642944,4215.8525390625,0.7061920762062073,1.3777295351028442
1,False,4,4,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0.13440352205835382,0.005999993355944017,0.0037500165986141475,0.02973412485049355,0.06597853556697128,0.001941918064998634,0.0005839899584540115,0.026414943662878183,0.0,0.0,15795.28515625,3606.799072265625,2748.0,858.7990112304688,1.3739105463027954,0.7618944048881531,0.7618944048881531,4212.80029296875,0.7063359022140503,1.3767319917678833
1,False,4,4,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0.13457273429994093,0.006000000106098623,0.003750020817484122,0.02989911779858056,0.06597854695165994,0.001941920249708915,0.0005881783287864232,0.02641495004762232,0.0,0.0,15795.255859375,3606.774169921875,2748.0,858.774169921875,1.3870881795883179,0.7618996500968933,0.7618996500968933,4212.7958984375,0.7063361406326294,1.3767306804656982
